pinf;pcont;kk;cc
0.0336607887473232;0.649224829677654;0.106374498194979;13.445744400854
0.125195630954054;0.662558283868639;0.181354459697631;11.8729207504838
0.12455936286497;0.55754534352234;0.432816766577842;11.3338685224149
0.0691196374475423;0.594188660081867;0.409078125694059;13.1759314290395
0.133233320240383;0.56029965529388;0.319379083610138;12.8702591593062
0.148500020205549;0.62359811479221;0.27165063307011;12.597661728893
0.00187160757433331;0.636483347559434;0.445074802967168;12.1283823973405
0.0654755696082514;0.650709387556611;0.22797136556153;10.8512598725709
0.0596114110179369;0.668619057767031;0.246330059819733;12.041119059342
0.0581086917342191;0.563641459706187;0.438944504014686;11.858903082114
0.0899398654260117;0.599030941196626;0.311401432958654;12.4776227921181
0.0156726941251298;0.561610588462242;0.34122607001099;11.9050947751533
0.0789743374228387;0.543756326701163;0.349878061041712;11.2433901823502
0.0886619196063997;0.473021554154362;0.305946135021521;13.7623852378363
0.185533468148381;0.599032580400589;0.340170625356815;10.9885053753318
0.193107642357632;0.518083093313053;0.196290087868613;11.456018090398
0.158019201355048;0.64558439886739;0.095595570641648;11.6269385369986
0.128686693768726;0.573208690959942;0.138683165113945;11.563611422577
0.136988885969675;0.651093881750232;0.178610537717649;14.5110972572843
0.081977074170043;0.640964588950569;0.373889815430667;12.8960938457662
0.0638907389866422;0.688374599541615;0.243968607187438;12.079931629714
0.0845119353695871;0.603456083796123;0.0664861780649349;12.2675799213107
0.0485137621218294;0.625996033562472;0.25448280946786;11.4684279991238
0.135052949839589;0.532442004660419;0.386055899481027;10.8840155048852
0.0517208597348035;0.584289003124116;0.34167260195642;10.8982360374613
0.0637919008056014;0.670943305565512;0.212055455365689;12.471019551578
0.0811874781522246;0.578349622889085;0.332340883760666;11.7209127998793
0.0909723798311036;0.652161864934011;0.342220108909753;12.5609369043644
0.174490594845495;0.488778942654493;0.137705235922296;13.3903595454421
0.10765606352597;0.57785968344423;0.147970284908255;11.813240704156
0.0786130721364557;0.519521002936336;0.242380049602536;13.7918522752359
0.204192095441937;0.533894378261761;0.446906445809507;12.3315105660384
0.12897889397125;0.590874728801751;0.442924084262536;10.0646186604136
0.148882862457744;0.583998652293151;0.362070075605207;12.4204579001588
0.116572288221193;0.598066901627107;0.282097670817686;12.6805734366098
0.116190809750622;0.605554775758634;0.269216113836451;11.9603426215343
0.014567985049105;0.564958509466275;0.373922118965937;9.99546916786099
0.0732258673406485;0.61836491090577;0.405753811423477;10.3366099396984
0.129471852764363;0.727479824560841;0.231315387041041;12.1821468077861
0.0629211682935419;0.672071668112279;0.398410748258587;11.7657133213179
0.0520031403096523;0.529077235036981;0.182224356085434;10.2618802354151
0.107682939525651;0.583772775912667;0.343413959159878;12.4799166513585
0.0952458461194252;0.545187126239003;0.224304821979543;12.2824800907203
0.0591980286345285;0.530457610147399;0.252138807165242;11.8600101859306
0.0952352485641535;0.62008893441538;0.36115944277682;12.706731706783
0.165249579750315;0.604284823414881;0.258717863733508;11.475004486243
0.0932006540017036;0.594190468097498;0.154084867345827;12.3542589632391
0.102117327329882;0.575895436129233;0.133539986342276;11.6683497014542
0.0499817492514001;0.691310626536943;0.345880313263024;12.9332018095591
0.0268344353779827;0.57346864570373;0.411620431798276;12.657834787681
0.161294830507215;0.565229338224096;0.486541749477211;12.5659244211292
0.0805536949573506;0.613445838849242;0.303525934407558;10.4930025808904
0.0905560493292703;0.553296518174095;0.328320520578674;12.3850078505352
0.155181851796669;0.621981190628971;0.420733326263849;11.0361133252803
0.139999820105543;0.596153944741169;0.223397612599873;10.8099167277058
0.1132258093688;0.563580474447229;0.315890298775661;13.1651223591456
0.151926772202252;0.571296544508431;0.370113004731205;11.5680182381009
0.108141805426747;0.55838230080932;0.303023984670146;11.7674367263209
0.0533398918791018;0.616788331298174;0.385126916643016;12.0042029205553
0.15390982226858;0.521287202688494;0.384687299365207;11.0673169402628
0.0726931725115415;0.567081550585153;0.278299236197541;11.0412689763494
0.127251891995988;0.52999191429245;0.23931546774914;10.4178966642011
0.0882980673183457;0.523545880055057;0.331290160691726;12.8728636061864
0.134030085018204;0.625903617614838;0.362836629724664;10.4727424050741
0.100191566910093;0.646656217309888;0.257243709750004;12.6953432885789
0.038275466364986;0.57239535283877;0.421549865899662;12.2841377775397
0.0664511242541423;0.593046400620608;0.278258347439422;11.6091946622734
0.0356896162973936;0.629774395507231;0.392868316335859;11.9067648696134
0.0592756543151616;0.625768912786736;0.378977751636218;12.3837052498937
0.0441856141928254;0.653480405935403;0.266763585862288;12.2352446520953
0.117473633503747;0.613546955306872;0.161552544407538;11.2539181507592
0.143911869886519;0.572763393985196;0.372245631696348;10.9788642819138
0.0723067574531541;0.671997101561336;0.346672709912418;11.5448694241221
0.0568311479583572;0.648561232777479;0.396777889241513;11.4663664119686
0.110016742544485;0.592362283972021;0.248305130977407;11.9872773717755
0.116063110951038;0.67749196389103;0.48599484948844;12.9930489794547
0.103136067626149;0.577473585992663;0.260971670725834;12.0191636819035
0.196884107188099;0.553500829490734;0.279925745573434;13.0577443323534
0.0728205313099984;0.591099580400022;0.250755693215894;13.3132323926203
0.095420784121575;0.646462379732532;0.175607335274603;12.7817735017677
0.165319270999761;0.558142272749086;0.147254955745002;11.0895680526136
0.184831849871787;0.649143904939663;0.159575860344839;12.5152381169445
0.0678938874598952;0.616106624282308;0.217674496969967;13.5882899547877
0.0110789967484054;0.612321516571474;0.168974863333198;12.8833013420646
0.0989189738175974;0.644676620663102;0.329807265092573;11.3732492540235
0.0466119431888178;0.533799550009399;0.421455425165734;12.902217297175
0.160872447681849;0.592656627949282;0.374550549995872;12.8843881260577
0.139397594081199;0.724489396046456;0.200480165324071;12.8698079508167
0.0674007865949318;0.589853133273228;0.146617601437913;11.5693980215293
0.196750328303743;0.588757249818892;0.385488136403125;12.8534606043428
0.180626453414393;0.616172768578944;0.359088613628963;10.9320834579051
0.0901578876050428;0.661233642981112;0.224302868473281;12.8099313597861
0.0743180036038049;0.587782494316716;0.207678301511681;11.427231517019
0.141254178436207;0.562278775485204;0.503844448679779;11.2081001912106
0.202198241063045;0.544233823784907;0.515038348703946;11.2792164416282
0.0814119171166547;0.640125995083819;0.5217325755402;11.7164504413458
0.0768982738411167;0.610895288528173;0.382410078493219;11.949709139782
0.0278659422906042;0.632254212308996;0.438823206082156;11.0006037275654
0.109499301625657;0.570542016547969;0.342413684645313;10.8844513137246
0.141417022728558;0.551734945352405;0.169933479442449;10.2984560780141
0.139942913569475;0.551747345322119;0.211628074724183;10.9338065796178
0.234587219067447;0.531920928396794;0.367480834960368;12.0404959248781
0.0925531612196925;0.723857402411942;0.19694549379768;14.5044812989789
0.138330847865765;0.635673077492094;0.274914806841;12.7330678799288
0.119180197802837;0.55107436120915;0.321556048916296;12.9300181513298
0.0440342509041011;0.483966486202729;0.293213318849689;11.4294014004164
0.134822083050029;0.6604096544514;0.372968254455978;14.2150966536089
0.181386053257402;0.593298429820494;0.460585021450144;12.4847124620847
0.0652124245514201;0.715249493953516;0.454104901463362;13.8848469689288
0.135611241725265;0.677169305933457;0.265507908463786;15.2633285919574
0.084624991647712;0.629862768065902;0.296350851323068;11.3954679074529
0.128019817238529;0.622840453143558;0.109945812242549;12.3543741185393
0.119132362270067;0.605190870741305;0.296794928891559;12.5046459867684
0.129839634877786;0.568407468699475;0.394188488221127;11.9373936808255
0.115605685754974;0.505422838985643;0.177177113799969;12.3988264204836
0.107004447918513;0.614194293332572;0.220894336710449;13.2822301017644
0.18061108581493;0.622896092288467;0.207551955349313;10.8252321089515
0.101743027801326;0.558795191304817;0.185037128126257;11.689293356361
0.0554747548357778;0.618176686681208;0.238948242534966;13.9151138102641
0.124038222557494;0.618552355563627;0.119034423984166;13.8000297669431
0.0731415734111247;0.579093335033227;0.311703712500344;12.9371021846545
0.147898592952684;0.554853371050303;0.162940533746113;11.98120410429
0.148596170636858;0.679152810226127;0.368817378733798;12.705052742153
0.0263688626072562;0.635798264489836;0.361735069789259;12.1847439001601
0.158612351790567;0.576447006810459;0.308235095599903;12.2044742438762
0.0517209584044405;0.63338835850943;0.343809480804846;11.6906560831335
0.0694832536479933;0.631174376943941;0.307318645738564;12.1800150266591
0.0515398752189786;0.624949444092025;0.293466078269574;12.5268294542924
0.167011336606939;0.561855437574316;0.291297853481507;8.93871984186558
0.139249056561252;0.663625816941373;0.229158762133201;12.1309711158863
0.142476004527279;0.574644996298621;0.308934978506202;12.6165781069098
0.0975075320361554;0.516464473211472;0.230866064632009;12.0403654885968
0.0663904040188464;0.609666790445045;0.356991091494388;9.68461357572095
0.0818125959712747;0.630642020755155;0.334349579917729;13.1190778400954
0.0533166313618928;0.667915317040153;0.304384349049134;10.8648727476401
0.13691650373853;0.55825808865309;0.289489397336723;11.094788353262
0.0796179236840493;0.548625697686155;0.437009086479341;12.4605573125412
0.038990861499414;0.58561535987963;0.412504689645011;9.74511744729915
0.103393713844271;0.664020226060242;0.285913531955404;12.2281868859449
0.0604770128906569;0.58707678596332;0.365789221883402;12.0610496084014
0.192588562082292;0.511747983209633;0.13396552687246;10.1645570372152
0.00801530491775466;0.56546407696192;0.280959358116229;11.7382579594407
0.0466175616527983;0.600949902148083;0.395708499816776;10.9105761901474
0.157921670642429;0.6002829151041;0.262425366053251;13.2896664787712
0.160420819998047;0.640107815129935;0.359169728471996;10.9950483606958
0.0632989883655843;0.629830413814059;0.306324700115681;12.3440754362776
0.117047179177882;0.55226131847279;0.352557343384262;11.441264100283
0.0252867512603634;0.649166249320296;0.506321944187004;12.6826366879405
0.0766183678004719;0.570353306097893;0.192138144790053;11.028502911407
0.071802113499942;0.546336173765689;0.390011604247805;12.5111359894046
0.0743461616264399;0.599463364782952;0.171887341662248;12.735989711261
0.148021325564027;0.593965007694036;0.334172913036831;13.0388346069569
0.132546779357406;0.610611316205125;0.328247026414349;11.0283238530055
0.159536834369946;0.582883556205891;0.303487454228534;11.2534189601173
0.176881882978314;0.578023806121757;0.226199104523609;11.8337905449103
0.0455791222372872;0.617999300830868;0.38550453683885;11.7521755315168
0.100302706027607;0.586976271225059;0.20809732193676;12.1147393315093
0.0477100080555707;0.641083233868074;0.390513518817457;10.5337094796097
0.0842142733845443;0.621115006451225;0.21589948646385;11.6698002981179
0.0991087746469933;0.720247923310825;0.208438149174681;13.3183212187077
0.1954747985799;0.535753966040941;0.171938460813181;12.860727108943
0.126196599891784;0.6256997046839;0.240053047715457;12.9180333983626
0.135021658866487;0.553523694686867;0.0778180025609198;10.3113201203187
0.234619580721646;0.599239456611754;0.34755571424075;13.1911485330557
0.0650444069478345;0.682046938543553;0.272570300352852;10.8288364080537
0.0999940869800472;0.599569763393121;0.268904391514492;13.5913366970267
0.118838549516311;0.580522205021032;0.242758765565375;11.7267679762567
0.138773583743976;0.573840033691421;0.332465473201458;11.1611535091219
0.0875213113251634;0.576753958481308;0.270842127811532;12.2111436019808
0.129217970961081;0.565959601498926;0.246274380932761;13.142867340132
0.0955344579789641;0.54503522277606;0.219573258536262;11.6659408486594
0.163435756608578;0.596223715333116;0.403510382864394;11.5663980377709
0.0843008782239643;0.552691355103717;0.223392876795308;12.216758091791
0.223861287790109;0.583957305459287;0.296695983828707;13.5192743072424
0.0442134600958044;0.669284214785369;0.20469451312111;12.9422547384118
0.161041489801317;0.617753725945651;0.334102843211062;12.1783038257953
0.0442976334088846;0.603637705993478;0.337829203771706;11.4169540479966
0.119944690807846;0.62798826462598;0.229257343959278;11.8940631727076
0.10056266290946;0.561538321818524;0.174882970341644;12.836659100239
0.0458454499153946;0.578737830881908;0.277388988131453;13.8053498269153
0.154876226062452;0.543795499769867;0.318761910925862;11.6104543345937
0.127171532378687;0.713138775523669;0.0441822179394998;12.399978605803
0.124829749695375;0.603705816817295;0.324283422517895;10.8521591710002
0.142385683312926;0.585398263336558;0.248859582454054;11.1212336663893
0.0599062652751688;0.565328526124726;0.471008231156521;12.0185720501773
0.137349870163935;0.588211914405521;0.27697095012765;10.9510919419794
0.0894418460975961;0.559256032533473;0.348017624500171;11.1102384300004
0.14019689451156;0.613032174293045;0.183195766855157;11.9678776026703
0.121615881083932;0.691468136629237;0.358452824786451;10.3106481467877
0.10792373199718;0.609372402863231;0.256816753294676;12.0757714510578
0.121592949122254;0.668409298916444;0.249916333619608;11.2793081852699
0.117465756319998;0.585107556802343;0.297693356546548;14.6225498461059
0.130701947282219;0.643562050040873;0.2501127104237;11.6834319056892
0.092813151827571;0.626813293434826;0.290432847780196;11.6898425396054
0.0109445094956583;0.615528524416282;0.168028667375542;13.1941042613595
0.0387964179117175;0.642186860001636;0.00657013879721807;12.3700564570114
0.0781803287911802;0.536148060996237;0.372436549583811;12.1888268239513
0.121136551355504;0.68130350450731;0.343284321898759;12.9046998361944
0.0628622774155527;0.627278426410717;0.318721636782727;11.9692899662933
0.0878243601267912;0.602030753561663;0.201050231139607;12.825787400154
0.165991548442561;0.539419202456426;0.404765356819653;12.813672997123
0.121855800175925;0.654104251101644;0.466984067877815;11.8094155809063
0.124960261301191;0.609264065389343;0.336548636460459;11.0671115681544
0.0299664864187458;0.576925819922518;0.274672297713163;12.528041040519
0.0258370131842243;0.576790828720473;0.148611781272787;11.6663678755543
0.121902774467327;0.551997201300032;0.491302860670672;11.5819310179346
0.0422074954442059;0.640905900516603;0.226911873321808;11.5657638799999
0.0930204580610871;0.605551232810159;0.373299691148003;11.2961973150559
0.0606147116577928;0.623423600790243;0.335583643396613;12.8223320077645
0.117749523047684;0.628509899905097;0.358682707345335;13.0130707171446
0.0650725672872127;0.586800064428305;0.250002724558811;11.2275864654608
0.146306409841098;0.589232911920479;0.27595987468828;12.9188814921115
0.0778507767577245;0.653059811684356;0.236816197179872;10.5021655453768
0.172312916804556;0.666231757928577;0.284002531145518;12.9935359162084
0.0885349405913628;0.614876431346273;0.357817113573619;11.6445003817066
0.0726178105392238;0.613637100057273;0.144579663534675;12.0764673502197
0.0831742029464389;0.600096487871397;0.293243781904512;12.6970557096108
0.0500891710809793;0.589755473783004;0.412184316513015;9.8110289206764
0.0431399003373811;0.649248371943753;0.132298588915277;8.89110444365619
0.10065363091454;0.580271642981281;0.331087330903605;10.7867916388999
0.114842368112467;0.55853799491037;0.363991440328798;12.2277095310456
0.045488531380978;0.615487126066506;0.403243175699022;13.0464162268746
0.100348732091491;0.64694590723462;0.36424587783024;13.7073352263565
0.15822546819793;0.605641242659583;0.377957926585298;11.5974900893294
0.0292322248518967;0.635136594195293;0.39161044423506;13.247335337381
0.22134774716486;0.580912162619577;0.341029832085298;11.514530924886
0.0841762377636205;0.625400555487052;0.286474327929132;12.341090130254
0.154946277465514;0.588320473683929;0.136185550317454;13.6953944413407
0.129631642687373;0.570878869736812;0.350245436911115;11.9420118893894
0.0561634468889092;0.581758342952968;0.408932181178301;13.526420355487
0.0819240053473829;0.545637510565708;0.234085444052609;11.811333740051
0.164264554018415;0.581597916472973;0.107899473762757;12.4711311229841
0.0891276694974281;0.609104684747425;0.469226455009282;13.5276908025415
0.111660189282473;0.634328033921517;0.379844344715068;10.6198382197566
0.10513884777432;0.599536599745861;0.395534414345354;14.2886643262252
0.10021607467111;0.622245691168729;0.440358320493658;12.3086620177487
0.128824473553731;0.669262996367261;0.410175210347437;11.4756941885643
0.155328355437802;0.545549804650616;0.357737073076974;12.246822203654
0.104362328739932;0.534463944766954;0.170631365735399;11.6815264190331
0.133254218686449;0.540251746763698;0.181354244204236;12.1032924306007
0.0913097692542374;0.691300802021933;0.0469052322510409;11.6703134927939
0.0813164419199518;0.625684306655878;0.294865673248153;12.9672326560315
0.17902866474978;0.565207364664835;0.255844435271672;10.9847372186808
0.1166502600204;0.702830722920902;0.288670285303078;11.4762847950796
0.0261093207505325;0.668059338338756;0.34877511377044;11.5696752465942
0.197602619143253;0.650940399474759;0.313132642974909;11.6737055007074
0.133913572701842;0.639099769646898;0.293648767333276;13.0808750996849
0.0756720398544825;0.606990160036852;0.581838305903017;12.7867991078481
0.148045430191913;0.593315176571406;0.313104308831549;13.1702154890204
0.132410374329069;0.644982716135743;0.0997818278377675;11.2045989427785
0.0866131178532551;0.562491858830969;0.208604915137324;12.2722241080021
0.122614191364242;0.595490035285452;0.355072867794304;13.5874145630944
0.0919426603363795;0.500387566063694;0.586979294782716;11.3382580079802
0.0643751608785246;0.561533060797019;0.389514897560999;11.882787727809
0.143282091280787;0.569740516641775;0.481094443896038;11.4395969563428
0.176588287778093;0.585011699593937;0.305359761470587;11.3335442290674
0.0184111676776211;0.581583863540362;0.302077516680432;12.2087591976829
0.0826758539141406;0.569163859085712;0.313783539590237;11.8762956135005
0.0761871964237511;0.560210226280987;0.353415123492736;12.9610159691653
0.0747646463652475;0.565597407401077;0.320917600710046;14.135283896705
0.117764716483175;0.667317093933822;0.426612046023943;11.7001220888175
0.111411947997196;0.618157442200865;0.219451355860882;13.2128138691765
0.154545321511799;0.595002997031395;0.266369579232649;11.5171887433123
0.0582529764750128;0.575476004477947;0.152949447029068;11.8891795003076
0.123869378385607;0.573216067360575;0.31617156977425;11.8670377884008
0.0669484704621159;0.641195776524755;0.322431217587096;13.2299983642879
0.159927303986969;0.519354988555782;0.363206977617078;10.7455921036264
0.0957336247536786;0.554077528469034;0.400454964655452;10.5456171104052
0.153528566089268;0.678130348744363;0.257707854304684;11.6486013905491
0.119331246444492;0.635170145488887;0.293316529669207;12.0818882107214
0.0451174660824838;0.609868118305096;0.217578104217769;11.6699624718662
0.088822706442833;0.596505512100319;0.150745740564774;11.7871537232465
0.209635559745783;0.625745501615532;0.370240067214803;12.4999201765983
0.103592018457983;0.504349072759109;0.446390643623075;12.0684067335466
0.12939666720086;0.565528333225865;0.424025707984916;13.0751479164877
0.0730822863112865;0.497627593545421;0.345978205171127;10.7574922646555
0.112126766116434;0.515962348930334;0.201834840801884;11.3737021215096
0.130635842272159;0.638701991683288;0.331187475118884;11.3221970279183
0.242316054033783;0.592816624404126;0.415423604329502;11.7996421105148
0.0788936016633559;0.610802722344461;0.264420549472744;13.3674555800844
0.141704406183684;0.613788421449652;0.242444662262791;9.6601750497427
0.144362127349414;0.557715492577951;0.327759753623649;13.7655988507477
0.111338004870372;0.638148456788048;0.268968338047453;12.5587616069198
0.0684399999121396;0.614981859069626;0.277816258185134;10.9548323914839
0.099004655665532;0.674108581961152;0.425920436955661;10.2485918524415
0.115261188536418;0.537608851126238;0.369912233965818;11.0999514756971
0.0255602961991409;0.693971993920336;0.392315541722083;11.6560193797321
0.127710351731074;0.533012746932918;0.143947676663847;12.1713431726563
0.145613530658092;0.59120281378486;0.303697875337922;12.3063794415108
0.047040547708443;0.593216185018175;0.129005770645204;11.6159882249636
0.066372485634721;0.573483755455224;0.294895354087458;10.581750371196
0.0486054021587776;0.544196118143626;0.441304859284345;11.4903371733564
0.123411003141862;0.564598628436355;0.343971055755724;13.859560930801
0.112008080140294;0.565105310721653;0.489522174441954;10.6204520961602
0.19217276558785;0.587497211589637;0.353796136256668;11.1065962437992
0.132471231994459;0.680510984957133;0.324924072689201;10.5133043660918
0.165631646245362;0.625078179492137;0.221957042569391;10.7932987538649
0.13035990156006;0.602470309896855;0.43380846297248;12.6825310364538
0.0340305372513244;0.61402483407438;0.399388693587409;10.3585274154568
0.106418264491455;0.583038545811847;0.297758399642636;12.9057904247223
0.0639840337994042;0.633270888972454;0.296655920164481;10.8449629377498
0.190986091784645;0.598836824190436;0.270052946528095;10.8279003890246
0.126935486334286;0.644189572261865;0.39390108124386;13.2714432590037
0.162552398593729;0.615690020382027;0.329409051043881;10.4691101889979
0.110698467433475;0.678885839133128;0.264376854444654;12.912773686987
0.171294734810198;0.616357853520732;0.304292417404629;11.3650987300093
0.0546545073749205;0.56837878690476;0.330439776072524;12.1051548755524
0.116573133305514;0.675609701723146;0.462846772894138;12.1038611639369
0.125634964886675;0.662940870117495;0.279929754366895;12.8559990685873
0.0523601981707521;0.686228536020606;0.041952554292641;14.1641172282001
0.0392383089371483;0.538047830541919;0.148428220050979;12.1088170680406
0.0957840479954442;0.43344321470265;0.260540001878399;12.0774704106517
0.0743851764946382;0.561512392478698;0.16725188617098;11.2865242040873
0.140172940014565;0.579773552150049;0.256724114014963;11.5926002523927
0.0976317028483887;0.49817733804457;0.323728858653421;11.5063714900274
0.135680447076339;0.594986284701613;0.230859134575256;13.1429573971634
0.126300647661935;0.519895530916017;0.182117752372499;11.5832366357541
0.0576634878252177;0.491293032336182;0.432981018122839;10.8504970127503
0.138941197212114;0.583164446840518;0.388610850767108;10.9518146718921
0.0472336429321853;0.620300652684172;0.367183212353229;10.4992899020752
0.0719129271963189;0.560230418610844;0.236969954801543;11.7845704322064
0.0740757434934459;0.629117278327498;0.0603928301107599;12.5453698314379
0.109056633883188;0.722093555083258;0.202952810318848;10.2734208516502
0.116563439457841;0.608660483503975;0.382362958220679;12.9764658803517
0.0459783262692314;0.616842086862393;0.367721925493135;13.1645907150452
0.120462936304062;0.497710097844742;0.326510953590331;12.2115375383803
0.0855221224133911;0.565550700463942;0.269597911219754;13.2026100287078
0.0681453610451694;0.621908889934647;0.330375705645881;12.2213080071758
0.145132472877195;0.684920090050415;0.377542708365333;12.4773480404783
0.158240099656782;0.61591400497237;0.341847132122323;11.8976745858729
0.106151505826004;0.575375709888454;0.3743472550596;12.6402331568568
0.0819981516242681;0.590129792432248;0.335758032786373;12.6613045622007
0.0669937002507993;0.6047620671366;0.264234558441349;12.4842102210203
0.055176189541008;0.637848004046699;0.342020255372138;11.2699301196501
0.14252131396819;0.668711455809267;0.374286499152543;13.165308548654
0.065852478227802;0.596119852374911;0.228957246200636;12.2433097213083
0.090606150221599;0.610120084852077;0.310694962602104;11.6404955671779
0.036526267412161;0.570859434062471;0.371983745688934;11.9135839561209
0.129830597338376;0.551093847423663;0.273572585307271;11.262928408084
0.0501995114212551;0.621191364983971;0.223242732575144;12.0193962610696
0.144192356565612;0.430425896861914;0.200936380145153;12.4156813737137
0.0738033755630751;0.643282097965657;0.461801407537124;12.0938847290388
0.164415817326393;0.67131799044794;0.0440896228931782;13.1492996634296
0.139782719104188;0.63303906524888;0.350932273918802;11.546029288759
0.143886951661076;0.66058338827094;0.370786004150699;12.1069723948917
0.0587046756575469;0.581716369470495;0.282168104613529;11.8292676575085
0.0732526464303469;0.585166476599265;0.279403240430324;10.624033525619
0.0936368513396562;0.602380571652273;0.142126468557143;13.7041577520227
0.115771786863552;0.565112505792499;0.448735666775775;11.8851905182199
0.0721375594242456;0.626103832153191;0.294413345348083;12.99689258385
0.0361270503610518;0.659648536497617;0.236158655440595;12.1076543800869
0.0645247717087761;0.593258881705757;0.393181158779913;11.4788143758306
0.0878043622633725;0.663455419830428;0.233619450960756;12.141519403632
0.0699003751665507;0.643012982335614;0.117577281301023;12.1664576708183
0.0298092159178622;0.606635452556886;0.26118241579132;11.3557610281845
0.128263644184358;0.688113024313387;0.0786375262073154;12.6439745849892
0.175750127131909;0.64190666786592;0.404705539274111;12.1661252674848
0.109711557264817;0.507367370727246;0.419378945745254;11.8908898148676
0.035943121699425;0.599035927417835;0.392060559257037;13.0400474105709
0.154595887544997;0.639119819323582;0.428975054251797;13.8571238573924
0.157535610998789;0.498680523202394;0.26577146158356;9.9633622066322
0.0814223084237884;0.549719776381805;0.260478360979975;11.3309746742748
0.0994718403856294;0.658464157531244;0.185139342278112;11.691523790536
0.130582295459993;0.590134783711331;0.296632207360341;12.0837401885809
0.115475212090063;0.614125588418705;0.486063906989703;11.2004706686415
